Scheme Code,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,AMC Name
140023,INF789FA1M87,INF789FA1M95,UTI Money Market Fund - Direct Plan - Half-Yearly IDCW,1694.1399,UTI Mutual Fund
133387,INF789FA1M46,INF789FA1M53,UTI Money Market Fund - Direct Plan - Monthly IDCW,1484.1504,UTI Mutual Fund
142249,INF789FA1M61,INF789FA1M79,UTI Money Market Fund - Direct Plan - Quarterly IDCW,1609.0443,UTI Mutual Fund
120793,INF789F01XW4,INF789F01XX2,UTI Money Market Fund - Direct Plan - Weekly IDCW,1107.3732,UTI Mutual Fund
134972,INF789FA1L88,INF789FA1L96,UTI Money Market Fund - Regular Plan - Annual IDCW,1784.8817,UTI Mutual Fund
112076,-,INF789F01PW0,UTI Money Market Fund - Regular Plan - Daily IDCW (Reinvestment),1144.3344,UTI Mutual Fund
135371,INF789FA1L05,INF789FA1L13,UTI Money Market Fund - Regular Plan - Fortnightly IDCW,1161.7894,UTI Mutual Fund
134763,INF789FA1L62,INF789FA1L70,UTI Money Market Fund - Regular Plan - Half-Yearly IDCW,1683.9342,UTI Mutual Fund
133484,INF789FA1L21,INF789FA1L39,UTI Money Market Fund - Regular Plan - Monthly IDCW,1041.4555,UTI Mutual Fund
139646,INF789FA1L47,INF789FA1L54,UTI Money Market Fund - Regular Plan - Quarterly IDCW,1179.0852,UTI Mutual Fund
112635,INF789F01PY6,INF789F01PZ3,UTI Money Market Fund - Regular Plan - Weekly IDCW,1189.5188,UTI Mutual Fund
145488,INF209KB1ZL4,-,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Monthly Payout of IDCW,1004.1738,Unknown AMC
145489,-,INF209KB1ZJ8,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Weekly Reinvestment of IDCW,1000.4457,Unknown AMC
145482,-,INF209KB1ZE9,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Regular - Weekly Reinvestment of IDCW option,1000.5249,Unknown AMC
145487,-,INF209KB1ZI0,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Direct - Daily Reinvestment of IDCW,1000.02,Unknown AMC
145483,-,INF209KB1ZD1,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular - Daily Reinvestment of IDCW,1000.02,Unknown AMC
145485,INF209KB1ZG4,-,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular- Monthly Payout of IDCW option,1004.1006,Unknown AMC
145486,INF209KB1ZH2,-,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH,1372.7783,Unknown AMC
145481,INF209KB1ZC3,-,ADITYA BIRLA SUNLIFE OVERNIGHT FUND-REGULAR PLAN-GROWTH,1362.7689,Unknown AMC
146679,-,INF846K01N99,Axis Overnight Fund - Direct Plan - Daily IDCW,1000.5073,Axis Mutual Fund
146675,INF846K01N65,-,Axis Overnight Fund - Direct Plan - Growth Option,1342.9227,Axis Mutual Fund
146677,INF846K01N73,INF846K01N81,Axis Overnight Fund - Direct Plan - Monthly IDCW,1005.7304,Axis Mutual Fund
146676,INF846K01N40,INF846K01N57,Axis Overnight Fund - Direct Plan - Weekly IDCW,1000.7022,Axis Mutual Fund
146682,-,INF846K01O56,Axis Overnight Fund - Regular Plan - Daily IDCW,1000.5032,Axis Mutual Fund
146678,INF846K01O23,-,Axis Overnight Fund - Regular Plan - Growth Option,1338.5295,Axis Mutual Fund
146681,INF846K01O31,INF846K01O49,Axis Overnight Fund - Regular Plan - Monthly IDCW,1005.693,Axis Mutual Fund
146680,INF846K01O07,INF846K01O15,Axis Overnight Fund - Regular Plan - Weekly IDCW,1000.6715,Axis Mutual Fund
151843,-,INF0QA701185,Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW,1033.1412,Bajaj Finserv Mutual Fund
151850,INF0QA701235,INF0QA701201,Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW,1033.1412,Bajaj Finserv Mutual Fund
151849,INF0QA701177,-,Bajaj Finserv Overnight Fund - Direct Plan - Growth,1113.0662,Bajaj Finserv Mutual Fund
151845,INF0QA701243,INF0QA701219,Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW,1034.3709,Bajaj Finserv Mutual Fund
151844,INF0QA701227,INF0QA701193,Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW,1033.1412,Bajaj Finserv Mutual Fund
151852,-,INF0QA701292,Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW,1032.8859,Bajaj Finserv Mutual Fund
151847,INF0QA701318,INF0QA701276,Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW,1032.8859,Bajaj Finserv Mutual Fund
151851,INF0QA701250,-,Bajaj Finserv Overnight Fund - Regular Plan - Growth,1112.1518,Bajaj Finserv Mutual Fund
151848,INF0QA701326,INF0QA701284,Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW,1034.1017,Bajaj Finserv Mutual Fund
151846,INF0QA701300,INF0QA701268,Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW,1032.8859,Bajaj Finserv Mutual Fund
146190,INF194KB1462,INF194KB1470,BANDHAN Overnight Fund - Direct Plan - Daily IDCW,1000.0073,Unknown AMC
146191,INF194KB1447,-,BANDHAN Overnight Fund - Direct Plan - Growth,1353.6046,Unknown AMC
146183,INF194KB1496,INF194KB1504,BANDHAN Overnight Fund - Direct Plan - Monthly IDCW,1004.3535,Unknown AMC
146184,INF194KB1520,INF194KB1538,BANDHAN Overnight Fund - Direct Plan - Periodic IDCW,1233.2986,Unknown AMC
146192,INF194KB1553,INF194KB1561,BANDHAN Overnight Fund - Direct Plan - Weekly IDCW,1000.5128,Unknown AMC
146188,INF194KB1330,INF194KB1348,BANDHAN Overnight Fund - Regular Plan - Daily IDCW,1000.0073,Unknown AMC
146187,INF194KB1314,-,BANDHAN Overnight Fund - Regular Plan - Growth,1344.6144,Unknown AMC
146185,INF194KB1363,INF194KB1371,BANDHAN Overnight Fund - Regular Plan - Monthly IDCW,1004.3136,Unknown AMC
146189,INF194KB1421,INF194KB1439,BANDHAN Overnight Fund - Regular Plan - Weekly IDCW,1001.4369,Unknown AMC
146186,INF194KB1397,INF194KB1405,BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW,1230.332,Unknown AMC
147951,INF761K01EU7,-,BANK OF INDIA Overnight Fund Direct Plan Growth,1287.6128,Unknown AMC
147952,-,INF761K01EV5,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,1000.0047,Unknown AMC
147948,INF761K01EY9,INF761K01EX1,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,1004.9103,Unknown AMC
147950,-,INF761K01EW3,BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW,1000.0,Unknown AMC
147936,INF761K01EZ6,-,BANK OF INDIA Overnight Fund Regular Plan Growth,1284.1958,Unknown AMC
147953,-,INF761K01FA6,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,1000.0,Unknown AMC
147949,INF761K01FD0,INF761K01FC2,BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW,1004.863,Unknown AMC
147947,-,INF761K01FB4,BANK OF INDIA Overnight Fund Regular Plan- Weekly IDCW,1000.0289,Unknown AMC
149412,-,-,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years,1000.0,Unknown AMC
149414,-,-,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years,1210.678,Unknown AMC
149415,-,-,BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years,1000.0,Unknown AMC
149413,-,-,BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years,1210.9722,Unknown AMC
147197,-,INF955L01HW2,Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW,1000.0028,Baroda BNP Paribas Mutual Fund
147196,INF955L01HV4,-,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,1332.9104,Baroda BNP Paribas Mutual Fund
147195,-,INF955L01HX0,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW,1001.1161,Baroda BNP Paribas Mutual Fund
149988,-,-,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years,1000.0,Baroda BNP Paribas Mutual Fund
149991,-,-,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years,1195.8951,Baroda BNP Paribas Mutual Fund
149990,-,-,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years,1000.0,Baroda BNP Paribas Mutual Fund
149989,-,-,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years,1195.8953,Baroda BNP Paribas Mutual Fund
147194,-,INF955L01HT8,Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW,1000.0018,Baroda BNP Paribas Mutual Fund
147193,INF955L01HS0,-,Baroda BNP Paribas Overnight Fund - Regular Plan - Growth,1327.9429,Baroda BNP Paribas Mutual Fund
147198,-,INF955L01HU6,Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW,1001.5754,Baroda BNP Paribas Mutual Fund
147532,-,INF760K01JN3,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),1001.0012,Unknown AMC
147531,INF760K01JM5,-,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,1311.1964,Unknown AMC
147533,-,INF760K01JP8,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),1001.0,Unknown AMC
147534,INF760K01JO1,-,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION,1309.9684,Unknown AMC
146062,INF740KA1MC8,-,DSP Overnight Fund - Direct Plan - Growth,1359.5048,DSP Mutual Fund
146065,-,INF740KA1OR2,DSP Overnight Fund - Direct Plan - IDCW - Daily,1000.0099,DSP Mutual Fund
146064,INF740KA1OS0,INF740KA1OT8,DSP Overnight Fund - Direct Plan - IDCW - Weekly,1000.8946,DSP Mutual Fund
146061,INF740KA1MB0,-,DSP Overnight Fund - Regular Plan - Growth,1352.689,DSP Mutual Fund
146066,-,INF740KA1OU6,DSP Overnight Fund - Regular Plan - IDCW - Daily,1000.0099,DSP Mutual Fund
146063,INF740KA1OV4,INF740KA1OW2,DSP Overnight Fund - Regular Plan - IDCW - Weekly,1000.8794,DSP Mutual Fund
149313,-,-,Unclaimed IDCW - Beyond 3 years (Invested in DSP Overnight Fund),10.0,Unknown AMC
149312,-,-,Unclaimed IDCW - Upto 3 years (Invested in DSP Overnight Fund),12.1101,Unknown AMC
149311,-,-,Unclaimed Redemption - Beyond 3 years (Invested in DSP Overnight Fund),10.0,Unknown AMC
149310,-,-,Unclaimed Redemption - Upto 3 years (Invested in DSP Overnight Fund),12.1101,Unknown AMC
147551,INF754K01KD5,INF754K01KC7,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option,1314.0911,Edelweiss Mutual Fund
147557,-,INF754K01JW7,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option,1000.099,Edelweiss Mutual Fund
147550,INF754K01JZ0,INF754K01JY3,Edelweiss Overnight Fund - Direct Plan - Fortnightly - IDCW Option,1149.6445,Edelweiss Mutual Fund
147570,INF754K01JV9,-,Edelweiss Overnight Fund - Direct Plan - Growth,1313.6408,Edelweiss Mutual Fund
147554,INF754K01KB9,INF754K01KA1,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,1062.9595,Edelweiss Mutual Fund
147558,-,INF754K01JX5,Edelweiss Overnight Fund - Direct Plan - Weekly - IDCW Option,1065.6143,Edelweiss Mutual Fund
147556,INF754K01KM6,INF754K01KL8,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option,1309.5457,Edelweiss Mutual Fund
147552,-,INF754K01KF0,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,1008.2913,Edelweiss Mutual Fund
147549,INF754K01KI4,INF754K01KH6,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option,1096.9518,Edelweiss Mutual Fund
147569,INF754K01KE3,-,Edelweiss Overnight Fund - Regular Plan - Growth,1309.5421,Edelweiss Mutual Fund
147555,INF754K01KK0,INF754K01KJ2,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,1009.5476,Edelweiss Mutual Fund
147553,-,INF754K01KG8,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,1017.4971,Edelweiss Mutual Fund
149476,-,-,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years,1000.0,Edelweiss Mutual Fund
149477,-,-,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years,1201.9104,Edelweiss Mutual Fund
149479,-,-,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years,1000.0,Edelweiss Mutual Fund
149478,-,-,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years,1201.9089,Edelweiss Mutual Fund
147215,-,INF090I01SM2,Franklin India Overnight Fund - Daily Dividend Plan - Daily - IDCW,1000.0001,Unknown AMC
147212,-,INF090I01ST7,Franklin India Overnight Fund - Direct Daily Dividend Plan - Daily - IDCW,1000.0008,Unknown AMC
147211,INF090I01SR1,INF090I01SQ3,Franklin India Overnight Fund - Direct Weekly Dividend Plan - Weekly - IDCW,1000.1695,Unknown AMC
147216,INF090I01SN0,INF090I01SP5,Franklin India Overnight Fund - Weekly Dividend Plan - Weekly - IDCW,1000.1748,Unknown AMC
147213,INF090I01SO8,-,Franklin India Overnight fund- Growth,1319.459,Unknown AMC
147214,INF090I01SS9,-,Franklin India Overnight Fund- Growth - Direct,1323.3895,Unknown AMC
149445,-,-,Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan,10.0,Unknown AMC
149443,-,-,Franklin India Overnight Fund- Unclaimed IDCW Plan,12.0112,Unknown AMC
149444,-,-,Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan,10.0,Unknown AMC
149446,-,-,Franklin India Overnight Fund- Unclaimed Redemption Plan,12.0112,Unknown AMC
147458,-,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.1184,Groww Mutual Fund
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1217.6831,Groww Mutual Fund
147450,INF666M01GL8,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1309.0793,Groww Mutual Fund
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1005.4018,Groww Mutual Fund
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.0924,Groww Mutual Fund
147455,-,INF666M01GU9,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.0222,Groww Mutual Fund
147457,INF666M01GX3,INF666M01GY1,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1003.2202,Groww Mutual Fund
147454,INF666M01GT1,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option,1302.3072,Groww Mutual Fund
147459,INF666M01GZ8,INF666M01HA9,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1005.3509,Groww Mutual Fund
147456,INF666M01GV7,INF666M01GW5,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1000.9694,Groww Mutual Fund
149394,-,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years,1205.798,Groww Mutual Fund
149393,-,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend > 3 Years,1183.0934,Groww Mutual Fund
149396,-,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years,1199.8874,Groww Mutual Fund
149395,-,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years,1185.9837,Groww Mutual Fund
119109,-,INF179KB1HY1,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,1042.66,HDFC Mutual Fund
101996,INF179KB1HS3,-,HDFC Overnight Fund - Growth Option,3729.2258,HDFC Mutual Fund
119110,INF179KB1HT1,-,HDFC Overnight Fund - Growth Option - Direct Plan,3764.3852,HDFC Mutual Fund
101997,-,INF179KB1IF8,HDFC Overnight Fund - IDCW Option (Daily),1042.66,HDFC Mutual Fund
152151,INF0R8701087,-,Helios Overnight Fund - Direct Plan - Daily IDCW Option,1000.0,Helios Mutual Fund
152152,INF0R8701079,-,Helios Overnight Fund - Direct Plan - Growth Option,1090.5645,Helios Mutual Fund
152154,INF0R8701103,-,Helios Overnight Fund - Regular Plan - Daily IDCW Option,1000.0,Helios Mutual Fund
152153,INF0R8701095,-,Helios Overnight Fund - Regular Plan - Growth Option,1089.8341,Helios Mutual Fund
147291,-,INF336L01OG4,HSBC Overnight Fund - Direct Daily IDCW,1000.0133,HSBC Mutual Fund
147287,INF336L01OF6,-,HSBC Overnight Fund - Direct Growth,1328.1295,HSBC Mutual Fund
147300,INF336L01OK6,INF336L01OI0,HSBC Overnight Fund - Direct Monthly IDCW,1004.8421,HSBC Mutual Fund
147296,INF336L01OJ8,INF336L01OH2,HSBC Overnight Fund - Direct Weekly IDCW,1001.0262,HSBC Mutual Fund
147289,-,INF336L01OM2,HSBC Overnight Fund - Regular Daily IDCW,1000.0133,HSBC Mutual Fund
147290,INF336L01OL4,-,HSBC Overnight Fund - Regular Growth,1318.0898,HSBC Mutual Fund
147301,INF336L01OQ3,INF336L01OO8,HSBC Overnight Fund - Regular Monthly IDCW,1004.7638,HSBC Mutual Fund
147288,INF336L01OP5,INF336L01ON0,HSBC Overnight Fund - Regular Weekly IDCW,1001.0416,HSBC Mutual Fund
150501,-,-,HSBC Overnight Fund - Unclaimed IDCW Above three years,1000.0,HSBC Mutual Fund
150499,-,-,HSBC Overnight Fund - Unclaimed IDCW Below three years,1178.7118,HSBC Mutual Fund
150500,-,-,HSBC Overnight Fund - Unclaimed Redemption above three years,1000.0,HSBC Mutual Fund
150502,-,-,HSBC Overnight Fund - Unclaimed Redemption Below three years,1178.7227,HSBC Mutual Fund
145546,INF109KC19F6,INF109KC10G3,ICICI Prudential Overnight Fund - Annual IDCW,1032.7746,ICICI Prudential Mutual Fund
145547,-,INF109KC18E1,ICICI Prudential Overnight Fund - Daily IDCW,1000.005,ICICI Prudential Mutual Fund
145550,INF109KC13H5,INF109KC14H3,ICICI Prudential Overnight Fund - Direct Plan - Annual IDCW,1033.5731,ICICI Prudential Mutual Fund
145537,-,INF109KC12G9,ICICI Prudential Overnight Fund - Direct Plan - Daily IDCW,1000.005,ICICI Prudential Mutual Fund
145541,INF109KC18G6,INF109KC17G8,ICICI Prudential Overnight Fund - Direct Plan - Fortnightly IDCW,1000.1497,ICICI Prudential Mutual Fund
145536,INF109KC11G1,-,ICICI Prudential Overnight Fund - Direct Plan - Growth,1367.6565,ICICI Prudential Mutual Fund
145545,INF109KC11H9,INF109KC12H7,ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW,1015.7798,ICICI Prudential Mutual Fund
145542,INF109KC13G7,INF109KC14G5,ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW,1002.3996,ICICI Prudential Mutual Fund
145544,INF109KC19G4,INF109KC10H1,ICICI Prudential Overnight Fund - Direct Plan - Quarterly IDCW,1005.9571,ICICI Prudential Mutual Fund
149411,INF109KC18H4,-,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme,1000.0,ICICI Prudential Mutual Fund
149408,INF109KC16H8,-,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme,1206.7021,ICICI Prudential Mutual Fund
149409,INF109KC17H6,-,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme,1000.0,ICICI Prudential Mutual Fund
149410,INF109KC15H0,-,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme,1206.7203,ICICI Prudential Mutual Fund
145539,INF109KC16G0,INF109KC15G2,ICICI Prudential Overnight Fund - Direct Plan - Weekly IDCW,1001.1925,ICICI Prudential Mutual Fund
145540,INF109KC14F7,INF109KC13F9,ICICI Prudential Overnight Fund - Fortnightly IDCW,1000.1472,ICICI Prudential Mutual Fund
145535,INF109KC17E3,-,ICICI Prudential Overnight Fund - Growth,1360.3174,ICICI Prudential Mutual Fund
145549,INF109KC17F0,INF109KC18F8,ICICI Prudential Overnight Fund - Half Yearly IDCW,1015.4753,ICICI Prudential Mutual Fund
145548,INF109KC19E9,INF109KC10F5,ICICI Prudential Overnight Fund - Monthly IDCW,1002.3577,ICICI Prudential Mutual Fund
145543,INF109KC15F4,INF109KC16F2,ICICI Prudential Overnight Fund - Quarterly IDCW,1004.0152,ICICI Prudential Mutual Fund
145538,INF109KC12F1,INF109KC11F3,ICICI Prudential Overnight Fund - Weekly IDCW,1001.1803,ICICI Prudential Mutual Fund
147884,-,INF205KA1122,Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment),1000.5303,Invesco Mutual Fund
147883,INF205KA1163,-,Invesco India Overnight Fund - Direct Plan - Growth,1282.4309,Invesco Mutual Fund
147886,INF205KA1155,INF205KA1148,Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1004.3568,Invesco Mutual Fund
147885,-,INF205KA1130,Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment),1001.5577,Invesco Mutual Fund
